Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,
2010-05-03,PearceRAAF,6.3,22.7,0,NA,6,NA,NA,NE,SSW,2,13,72,59,1022.1,1020.2,2,7,15.7,20.6,No,No,
2010-05-29,PearceRAAF,7.2,20.9,0,NA,9,NNE,31,NE,N,17,17,73,40,1024.1,1020.5,NA,NA,13.5,20.5,No,No,
2010-06-08,PearceRAAF,10.8,17.4,0,NA,9,E,48,E,SE,24,20,63,41,1029.7,1027.3,1,0,12.6,17.1,No,No,
2010-06-24,PearceRAAF,1,14.7,2.6,NA,9,ESE,24,NNW,ESE,2,9,92,43,1029.1,1026.7,1,3,6,14.4,Yes,No,
2010-06-25,PearceRAAF,-0.4,15.6,0,NA,9,ENE,26,ENE,ENE,9,6,65,32,1029.4,1026.6,0,0,8.4,15.6,No,No,
2010-07-03,PearceRAAF,1.6,14.8,0,NA,9,SSW,26,WNW,SSW,6,17,81,40,1028.7,1025.6,NA,NA,5.9,14.5,No,No,
2010-07-15,PearceRAAF,9.3,19.7,0,NA,9,N,33,N,N,15,15,68,39,1021.9,1017.7,0,0,13.8,19.3,No,No,
2010-07-27,PearceRAAF,10.1,18.7,3,NA,5,WNW,35,N,WNW,13,20,84,72,1019.3,1016.8,4,7,14.3,17,Yes,Yes,
2010-08-18,PearceRAAF,7.5,14.6,2.2,NA,8,S,35,SSE,S,9,15,70,56,1015,1015.4,6,8,10.5,13.4,Yes,No,
2010-09-16,PearceRAAF,10.5,23.1,0,NA,11,ESE,63,E,E,35,24,55,28,1024.7,1023.6,2,3,14.7,22.8,No,No,
2010-09-19,PearceRAAF,5.5,22.4,0,NA,11,ENE,44,ENE,ESE,22,28,49,24,1032.7,1027.5,NA,NA,14.2,22.1,No,No,
2010-09-20,PearceRAAF,8.8,23.5,0,NA,10,NNE,39,NE,ENE,20,20,47,26,1030.9,1026.2,0,2,16.5,22.8,No,No,
2010-09-26,PearceRAAF,5.6,22.9,0,NA,11,S,41,S,SSW,11,26,68,44,1023.3,1020.4,NA,NA,16,22.3,No,No,
2010-10-20,PearceRAAF,9.9,25.6,0,NA,4,W,70,NNW,W,26,24,54,79,1013.2,1013.3,7,7,22.7,18.3,No,Yes,
2010-11-12,PearceRAAF,8.1,23.3,0,NA,13,SW,46,ESE,WSW,22,35,45,38,1017.7,1014.4,4,5,16.6,20.7,No,No,
2010-11-15,PearceRAAF,14.3,30,0,NA,13,ESE,72,E,SE,31,22,36,18,1019.2,1015.9,1,0,20.9,29.3,No,No,
2010-11-18,PearceRAAF,18.4,37.5,0,NA,13,E,63,ENE,E,19,22,25,10,1017.6,1013.4,0,1,26.9,36.7,No,No,
2010-11-26,PearceRAAF,16.9,31,0,NA,13,NA,NA,ESE,ESE,26,22,44,23,1016.4,1013.1,1,0,22.5,29.9,No,No,
2010-11-30,PearceRAAF,14.2,37.9,0,NA,13,SW,50,NNE,WSW,22,33,11,12,1009.7,1006.1,3,1,32.8,34.8,No,No,
2010-12-02,PearceRAAF,13.8,25.5,0,NA,13,SW,50,S,SW,17,35,43,32,1010.2,1007.5,2,1,19.1,23.3,No,No,
2010-12-08,PearceRAAF,11.3,25.9,0.4,NA,12,SW,50,ESE,SW,11,28,44,37,1012.8,1012.4,6,2,21.2,25.5,No,No,
2011-01-08,PearceRAAF,14.4,32.9,0,NA,13,E,56,E,SSE,33,20,43,19,1010.9,1008.5,NA,NA,23.4,31.8,No,No,
2011-01-11,PearceRAAF,18.7,35.4,0,NA,13,E,63,E,ESE,39,24,39,12,1010.5,1006.1,NA,NA,24.4,34.1,No,No,
2011-01-12,PearceRAAF,21.1,37.2,0,NA,13,E,50,ENE,E,31,19,28,11,1004.9,1000.1,NA,NA,27.3,36.5,No,No,
2011-01-15,PearceRAAF,14,30.7,0,NA,13,SW,46,SE,SW,22,28,38,29,1014.8,1011.2,NA,NA,22,28.9,No,No,
2011-01-16,PearceRAAF,17.5,36.6,0,NA,13,E,57,E,ESE,26,19,41,19,1013.6,1009.3,NA,NA,23.9,35.6,No,No,
2011-01-25,PearceRAAF,11.7,28.6,0,NA,13,SW,46,ESE,SW,20,31,43,31,1012.8,1009.4,1,0,22.1,27.1,No,No,
2011-01-26,PearceRAAF,11.5,32.6,0,NA,13,SSW,43,S,SSW,13,26,50,25,1011.1,1009.9,NA,NA,22.8,31.2,No,No,
2011-02-03,PearceRAAF,20.1,39.8,0,NA,13,E,63,ENE,E,19,17,41,22,1007.6,1004.2,1,3,27,38.9,No,No,
2011-02-25,PearceRAAF,25.6,39.5,0,NA,11,NA,NA,E,E,17,19,44,53,1005.3,1003.1,1,1,32,34.3,No,NA,
2011-03-10,PearceRAAF,15.1,35.2,0,NA,11,WSW,44,ESE,SW,6,28,40,31,1009.6,1007.1,2,0,26,31.1,No,No,
2011-03-27,PearceRAAF,14.4,34.4,0,NA,11,SSW,37,NNE,ENE,13,13,23,13,1019.9,1015.4,NA,NA,26.8,33.7,No,No,
2011-03-28,PearceRAAF,11.4,34.8,0,NA,11,NA,NA,ESE,SW,4,28,20,16,1017.5,1013.5,2,3,28.2,34.2,No,No,
2011-05-06,PearceRAAF,12.7,23.4,0.8,NA,10,E,44,ESE,ESE,20,13,58,34,1022.6,1019.7,0,2,16.3,23.1,No,No,
2011-06-21,PearceRAAF,10.5,20.3,0.4,NA,6,ESE,26,E,ESE,11,7,81,51,1027.9,1025.8,8,4,15.6,19.4,No,No,
2011-06-24,PearceRAAF,11.6,22.5,0,NA,5,NNW,87,N,NNW,24,35,80,57,1011.8,1007.2,6,6,16.5,21.5,No,NA,
2011-07-16,PearceRAAF,8.8,18.2,18.6,NA,8,ESE,22,WNW,SE,6,17,96,53,1019.2,1018.4,6,6,10.8,17.5,Yes,No,
2011-07-18,PearceRAAF,8.1,17.6,0,NA,7,E,39,E,E,17,13,62,58,1021.4,1018.2,1,7,11.7,16.5,No,No,
2011-08-03,PearceRAAF,10.9,17.5,6.4,NA,6,WSW,56,WSW,WSW,17,37,71,65,1019.7,1019.2,5,7,13.7,15,Yes,Yes,
2011-08-09,PearceRAAF,9.6,17.9,9.2,NA,8,NA,NA,N,W,6,15,88,51,1021.3,1020,6,5,12.6,17.7,Yes,No,
2011-09-11,PearceRAAF,7.3,23.5,0,NA,11,ENE,31,NE,NE,20,7,46,26,1030.7,1025.7,NA,NA,16.6,23.4,No,No,
2011-09-18,PearceRAAF,11.4,17.3,NA,NA,6,WNW,87,WSW,WSW,30,46,83,45,1005.9,1010,7,4,12.5,16.1,NA,Yes,
2011-10-06,PearceRAAF,8.7,23.6,0,NA,11,WSW,33,E,SW,13,24,62,43,1018.6,1015.1,1,2,18.9,22.8,No,No,
2011-11-19,PearceRAAF,9.8,26.5,0,NA,13,ESE,39,ESE,SSE,22,19,41,23,1022.3,1018.2,NA,NA,19.5,25.5,No,No,
2011-11-22,PearceRAAF,15.9,32.5,0,NA,13,E,61,ENE,S,31,7,38,16,1016.9,1013,1,0,23.6,32.2,No,No,
2011-12-03,PearceRAAF,19.8,36.1,0,NA,13,ENE,61,ENE,ENE,30,22,25,13,1012.4,1008.4,NA,NA,27.6,34.8,No,No,
2011-12-17,PearceRAAF,13.5,30.9,0,NA,13,NA,NA,ENE,NA,9,NA,44,NA,1009.9,NA,NA,NA,25.4,NA,No,No,
2011-12-29,PearceRAAF,20.6,37,0,NA,9,N,31,NE,W,15,17,21,24,1004,1002.1,NA,NA,32.2,33.3,No,No,
2012-01-03,PearceRAAF,18,33.1,0,NA,13,E,81,ESE,ESE,30,37,45,23,1015.6,1012.1,NA,NA,23.5,32.2,No,No,
2012-01-05,PearceRAAF,18.2,31.3,0,NA,7,WNW,52,NNW,W,20,33,59,44,1008.6,1005.6,NA,NA,24.9,29.5,No,No,
2012-01-16,PearceRAAF,16.7,28.5,0,NA,13,SSW,50,S,SW,19,30,50,38,1010.8,1009.5,NA,NA,22.7,26.7,No,No,
2012-01-31,PearceRAAF,18.8,36.1,0,NA,13,E,67,E,E,31,26,30,21,1011.8,1010.6,0,0,24.9,31.7,No,No,
2012-02-04,PearceRAAF,13.1,26.8,0,NA,12,ESE,52,SE,S,26,22,45,32,1015.5,1013.2,NA,NA,19.9,25.8,No,No,
2012-02-05,PearceRAAF,13.6,27,0,NA,13,ESE,50,ESE,ESE,30,24,41,26,1020.6,1016.8,NA,NA,18.9,26.1,No,No,
2012-02-08,PearceRAAF,18.6,35.6,0,NA,13,E,74,E,NNE,44,13,37,19,1012,1010.3,1,2,24,34.2,No,No,
2012-03-07,PearceRAAF,12.5,32.5,0,NA,12,SSW,43,S,SW,20,24,51,30,1014,1011.6,1,0,24.7,31.7,No,No,
2012-03-19,PearceRAAF,15.3,31.4,0,NA,11,NW,48,S,WSW,9,33,55,41,1006.2,1005.7,0,1,24.6,29.7,No,No,
2012-03-28,PearceRAAF,12.6,30.7,0,NA,11,SE,43,SE,SE,28,13,60,30,1020.6,1016.5,1,1,20.9,29.8,No,No,
2012-03-30,PearceRAAF,16.2,23,0.8,NA,8,SW,41,S,SSW,22,22,46,31,1018.5,1016.8,6,1,18.3,22.7,No,No,
2012-04-01,PearceRAAF,11.9,25.9,NA,NA,5,WNW,46,NNW,WNW,17,33,65,45,1014.6,1012.8,1,NA,19.6,24,NA,No,
2012-04-04,PearceRAAF,18.8,27.4,0,NA,7,W,46,NW,WNW,20,28,62,50,1017.5,1015,7,7,22.8,25.1,No,Yes,
2012-05-06,PearceRAAF,14.8,21.8,NA,NA,6,SW,37,W,SSW,7,17,88,62,1012.2,1012.1,7,7,17,18.5,NA,Yes,
2012-05-10,PearceRAAF,12,21.2,4.4,NA,5,S,24,S,SSE,9,13,94,54,1024.1,1022.2,6,6,16,21,Yes,No,
2012-05-26,PearceRAAF,3,24,0,NA,9,NA,NA,ENE,SE,2,6,45,18,1030.2,1027.4,NA,NA,14.5,23.2,No,No,
2012-06-05,PearceRAAF,15.1,23.5,0,NA,6,NA,NA,NNE,ENE,15,20,49,31,1019.4,1015.4,4,5,15.9,22.3,No,No,
2012-06-20,PearceRAAF,7.2,14.5,0,NA,4,SW,44,N,NNW,15,2,95,71,1017.7,1016,6,4,9.4,14.1,No,Yes,
2012-06-27,PearceRAAF,12.4,19.3,1.8,NA,5,WSW,52,N,WSW,13,24,91,57,1017.3,1018.4,6,5,15,18.3,Yes,Yes,
2012-08-16,PearceRAAF,2.7,18.8,0,NA,10,NA,NA,S,S,2,9,87,54,1027.2,1023.5,1,2,11.8,18.1,No,No,
2012-08-28,PearceRAAF,10.6,19.2,1.2,NA,7,WSW,54,NW,WSW,17,35,82,56,1016.9,1016.8,7,5,15.1,17.8,Yes,Yes,
2012-09-09,PearceRAAF,14.4,28.7,0,NA,10,N,41,NNE,N,20,20,31,26,1018.3,1014.2,NA,NA,21.7,28.6,No,No,
2012-09-13,PearceRAAF,4.6,21.4,0,NA,11,E,48,E,SE,20,13,56,40,1029.4,1024.9,0,0,15.3,20.8,No,No,
2012-09-15,PearceRAAF,5.5,25.6,0,NA,11,ESE,33,SSW,E,7,17,54,22,1019.3,1016.9,NA,NA,16,25.4,No,No,
2012-09-20,PearceRAAF,9.8,20.8,1.2,NA,8,W,46,NW,WNW,13,28,87,46,1014.4,1014,5,2,17.5,20.4,Yes,No,
2012-11-02,PearceRAAF,12.4,25.5,0,NA,11,W,50,W,W,24,33,51,46,1012,1011.3,4,8,21.4,22.3,No,NA,
2012-11-04,PearceRAAF,12.1,19,NA,NA,7,WSW,67,WNW,WSW,11,19,75,76,1003.8,1004.3,NA,1,16.7,15.3,NA,Yes,
2012-11-09,PearceRAAF,11.4,33.5,0,NA,13,WSW,43,NNE,W,24,30,19,16,1016.9,1013.6,0,3,27.6,30.9,No,No,
2012-11-14,PearceRAAF,10.8,27.9,0,NA,12,WSW,43,SW,SW,17,26,52,24,1013.9,1013.9,7,0,22,25.4,No,No,
2012-11-17,PearceRAAF,16.5,36.9,0,NA,13,ENE,52,NNE,WSW,19,30,24,17,1012.8,1008.2,NA,NA,28.6,35.2,No,No,
2012-11-19,PearceRAAF,10.8,26.4,0,NA,12,SW,41,SSW,WSW,11,28,50,46,1013.1,1012.5,5,3,22,24.8,No,No,
2013-01-06,PearceRAAF,21.3,34.3,0,NA,6,NNE,65,NNE,ENE,35,11,47,43,1010.6,1010,NA,NA,31.5,31.6,No,NA,
2013-01-21,PearceRAAF,14.4,35.6,0,NA,13,WSW,43,ESE,SW,19,30,44,31,1012.2,1009.7,0,0,25.2,33,No,No,
2013-01-23,PearceRAAF,15.3,31.7,0,NA,13,WSW,44,SSW,SW,15,31,41,37,1007.8,1007.1,1,0,27.2,28.6,No,No,
2013-01-29,PearceRAAF,17.8,35.5,0,NA,13,SSW,44,E,SSW,17,31,28,19,1021,1016.9,0,0,26,32.8,No,No,
2013-01-30,PearceRAAF,14,35.7,0,NA,13,WSW,44,ESE,SW,19,30,25,25,1018.8,1016.2,0,0,26.7,33.4,No,No,
2013-01-31,PearceRAAF,17.5,35.6,0,NA,13,E,72,ESE,ESE,26,24,42,13,1022.8,1018.8,0,0,23.1,34.4,No,No,
2013-03-02,PearceRAAF,17.6,30.7,0,NA,12,SW,39,E,SW,9,24,54,38,1008.7,1005.5,NA,NA,22.7,28.2,No,No,
2013-03-03,PearceRAAF,13.4,33.1,0,NA,12,WSW,39,NNW,WSW,11,13,47,34,1007,1003.5,NA,NA,25.9,30.3,No,No,
2013-03-05,PearceRAAF,11.8,29,0.6,NA,8,WSW,41,E,W,6,17,69,32,1011.8,1010.2,6,3,21.8,27.7,No,No,
2013-03-07,PearceRAAF,18.9,33,0,NA,12,ESE,54,E,E,30,13,52,26,1016.9,1013,0,0,23.6,31.7,No,No,
2013-04-01,PearceRAAF,19,32.4,0,NA,11,E,35,NNE,SE,9,19,34,18,1019.5,1016.5,NA,NA,25.3,31.9,No,No,
2013-04-05,PearceRAAF,16.9,28.9,0,NA,10,S,39,WNW,WSW,6,28,95,37,1016.4,1015.3,4,3,20.1,27.6,No,No,
2013-05-04,PearceRAAF,11.3,NA,0,NA,9,NA,NA,ESE,NA,13,NA,76,NA,1023.6,NA,6,NA,16.3,NA,No,No,
2013-05-05,PearceRAAF,13.9,26,0,NA,8,NA,NA,E,NW,19,9,71,46,1018.4,1015.3,NA,NA,18.1,25.3,No,No,
2013-05-08,PearceRAAF,16.4,21.6,10,NA,4,W,87,N,NNW,28,54,84,59,996.9,992.6,6,6,17.8,18.5,Yes,Yes,
2013-05-11,PearceRAAF,13.5,20.3,NA,NA,7,SSW,39,SSE,S,11,22,84,44,1025.3,1025,4,NA,16.2,19.5,NA,NA,
2013-06-06,PearceRAAF,13.2,20.7,0.4,NA,6,SSW,30,ENE,WSW,9,9,92,54,1023.3,1021.5,8,4,14,20.3,No,No,
2013-07-13,PearceRAAF,3.5,21,0,NA,8,NW,33,NA,NNW,0,20,94,49,1017.9,1016.1,NA,2,10.5,19.3,No,No,
2013-07-19,PearceRAAF,1.3,17,0,NA,9,ESE,37,ESE,SE,9,19,78,46,1031.6,1030.7,2,7,11.4,14.5,No,No,
2013-07-20,PearceRAAF,0.8,16.3,0,NA,9,ENE,39,ESE,E,13,20,71,53,1034.5,1030.1,NA,NA,10.4,14.2,No,No,
2013-07-22,PearceRAAF,5,18.7,0,NA,9,NE,44,NE,NNE,19,20,53,34,1023.3,1019.7,3,1,11.2,18.2,No,No,
2013-07-30,PearceRAAF,6.9,20.5,0.2,NA,5,NW,39,NW,NW,6,26,80,54,1022.5,1019.6,8,6,12.7,18.3,No,Yes,
2013-08-09,PearceRAAF,10.8,20.4,4.6,NA,5,WSW,35,NNW,W,7,19,91,61,1019.1,1017.2,7,8,14.8,18.7,Yes,NA,
2013-08-17,PearceRAAF,10.7,18,NA,NA,6,WSW,39,NNW,WNW,9,13,80,84,1020.2,1019.4,NA,NA,14.4,15.6,NA,NA,
2013-08-22,PearceRAAF,5.4,20.5,0,NA,10,E,24,ESE,ESE,13,13,79,42,1030.1,1026.5,0,2,14.7,20,No,No,
2013-08-24,PearceRAAF,5.6,26.2,0,NA,10,W,30,NE,N,13,17,41,25,1018.1,1014.4,NA,NA,17.2,26,No,No,
2013-09-05,PearceRAAF,6.5,20.5,0,NA,9,SW,24,ENE,E,13,9,54,42,1027.2,1024.2,4,3,15.4,19.4,No,No,
2013-09-08,PearceRAAF,7.3,20.1,NA,NA,10,SW,30,NW,SW,6,20,95,50,1020.3,1019,NA,4,12.9,19.7,NA,Yes,
2013-09-16,PearceRAAF,6.4,21.7,49.8,NA,7,NW,74,N,NNW,26,46,68,56,1014.2,1008.6,5,7,14.8,19.4,Yes,Yes,
2013-09-21,PearceRAAF,9,23.2,NA,NA,11,NW,50,N,WNW,19,22,73,57,1014.1,1010.2,NA,NA,17.3,22.1,NA,NA,
2013-09-28,PearceRAAF,6.6,21,0,NA,9,WNW,39,N,W,17,24,72,54,1017.3,1013.3,NA,NA,16.2,19.5,No,No,
2013-10-07,PearceRAAF,9.4,24.1,0.8,NA,10,NW,43,NNW,W,20,20,62,53,1014.5,1011.8,3,NA,19.4,23.2,No,No,
2013-10-15,PearceRAAF,5.8,21.9,0,NA,9,SW,37,SSW,W,6,24,69,58,1020.7,1018.6,2,6,17.3,20.1,No,No,
2013-10-31,PearceRAAF,13.4,27.9,0,NA,10,SW,33,WSW,WSW,6,20,68,47,1016.7,1015,4,8,21.1,25.9,No,No,
2013-11-05,PearceRAAF,18.2,25,0,NA,6,WSW,41,W,WSW,19,28,61,51,1016.4,1015.2,6,6,21.5,21.7,No,No,
2013-11-14,PearceRAAF,15.7,33.4,0,NA,13,E,65,ESE,SE,20,20,44,21,1015.6,1011.5,0,1,23.3,32.2,No,No,
2013-11-16,PearceRAAF,22.9,38.8,0,NA,13,E,50,NNE,W,19,30,24,22,1011,1008.8,NA,NA,29.5,32.4,No,No,
2013-11-19,PearceRAAF,12.5,26.2,0,NA,13,ESE,67,ESE,E,33,26,38,24,1015.2,1010.9,1,0,18.2,24.5,No,No,
2013-12-11,PearceRAAF,18.1,34.9,0,NA,13,E,63,ENE,S,22,17,32,21,1017,1013.6,1,2,25.1,33.4,No,No,
2013-12-18,PearceRAAF,19.3,30.8,0,NA,9,SW,39,S,SSW,15,26,60,37,1012.5,1010.1,8,NA,23,29.2,No,No,
2013-12-22,PearceRAAF,13.7,30.8,0,NA,11,E,50,E,SSE,20,20,38,16,1018.8,1014.7,NA,NA,22,29.2,No,No,
2013-12-25,PearceRAAF,16,33.7,0,NA,13,SW,39,ENE,SW,17,31,51,29,1013.4,1009.1,NA,NA,23.2,31.2,No,No,
2014-01-05,PearceRAAF,14.7,33.6,0,NA,13,ESE,44,E,SE,24,17,47,15,1018.2,1013.4,2,NA,21.4,31.7,No,No,
2014-01-16,PearceRAAF,16.2,27.5,0.2,NA,13,SW,46,S,SW,20,28,48,37,1012.6,1011.6,6,1,23.1,25.8,No,No,
2014-01-22,PearceRAAF,25.4,37.3,0,NA,13,ENE,48,ENE,E,28,22,44,26,1007,1003,1,1,29.7,35.1,No,No,
2014-01-29,PearceRAAF,17.2,35.3,0,NA,13,E,57,E,SE,31,13,41,25,1013,1008.7,0,1,23.4,33.8,No,No,
2014-01-30,PearceRAAF,18.2,38.4,0,NA,13,SW,33,SW,WSW,11,24,40,26,1009.4,1006.3,6,1,26.9,35.9,No,No,
2014-02-03,PearceRAAF,17.5,34.1,0,NA,13,ESE,61,E,ESE,28,22,39,21,1015.7,1011,1,0,23.4,32.3,No,No,
2014-03-11,PearceRAAF,15.1,33.9,0,NA,11,ESE,50,E,SE,24,26,46,23,1021.4,1017.6,0,2,22.2,32.7,No,No,
2014-03-14,PearceRAAF,15,27.5,0,NA,10,SSE,39,SSE,SSW,28,17,66,37,1018.4,1015.9,5,NA,18.9,25.4,No,No,
2014-03-17,PearceRAAF,11.1,31.6,0,NA,11,SW,31,S,SSW,9,17,68,33,1017.3,1014.5,4,1,20.4,29.8,No,No,
2014-03-19,PearceRAAF,16.3,35.4,0,NA,11,SW,41,ESE,SW,9,31,50,26,1020.8,1017.3,0,1,24.7,33,No,No,
2014-04-18,PearceRAAF,12.7,28.8,0,NA,9,E,46,E,SSW,20,11,57,30,1021,1017.2,NA,NA,19.7,27.2,No,No,
2014-04-19,PearceRAAF,8.7,27.1,0,NA,10,WSW,31,SW,SSW,9,15,69,37,1017.9,1013.7,NA,NA,17.2,25.9,No,No,
2014-04-28,PearceRAAF,12.4,20.5,22.8,NA,9,WSW,59,S,SSW,19,30,75,47,1018.7,1020.7,4,4,14.5,18.2,Yes,No,
2014-06-11,PearceRAAF,2.8,17.4,1,NA,9,S,28,NNW,SSW,6,13,92,62,1026.9,1025.3,0,7,7.5,17.1,No,No,
2014-06-27,PearceRAAF,4.3,17.2,0.8,NA,9,S,33,NA,S,0,20,90,48,1027.7,1026.8,0,3,8.7,16.5,No,No,
2014-06-30,PearceRAAF,10.4,21.3,0,NA,5,NE,37,ENE,NNE,15,20,44,39,1022,1019.6,6,3,14.8,20.9,No,No,
2014-07-22,PearceRAAF,9.2,15.1,24,NA,6,WSW,43,NNE,SW,9,13,89,72,1017.4,1018,4,3,10.3,13.7,Yes,Yes,
2014-08-02,PearceRAAF,3.7,19.6,0,NA,9,SSW,26,E,SW,4,15,68,61,1025.7,1025.6,NA,3,11.4,19.1,No,No,
2014-08-16,PearceRAAF,3.1,23.6,NA,NA,10,NNE,19,NNW,N,7,13,88,35,1023.8,1020,NA,NA,11.5,23.5,NA,NA,
2014-09-12,PearceRAAF,6.1,24.2,0,NA,11,W,35,ENE,WSW,11,24,70,44,1021.8,1017.8,0,NA,17.4,22.4,No,No,
2014-10-02,PearceRAAF,16.8,25.6,1,NA,9,WNW,44,NW,W,19,24,65,68,1014,1013.2,3,6,22.1,21.5,No,No,
2014-10-16,PearceRAAF,15.5,29.1,0,NA,11,SE,41,NNW,WNW,19,28,72,55,1009.1,1009.6,0,0,22.4,24.8,No,No,
2014-10-21,PearceRAAF,5.5,26.4,0,NA,12,E,35,E,SW,13,15,68,34,1022.4,1018.7,3,2,19,25.3,No,No,
2014-10-26,PearceRAAF,12.1,23.6,NA,NA,8,WSW,39,SW,WSW,24,24,64,54,1022.1,1021.2,4,6,19.5,21.9,NA,Yes,
2014-11-15,PearceRAAF,7.9,26.9,0,NA,13,NA,NA,NE,NA,15,NA,43,NA,1021,NA,NA,NA,19.5,NA,No,No,
2014-11-27,PearceRAAF,19.3,28.6,15.8,NA,5,ENE,46,S,S,19,19,78,79,1011.2,1009.8,6,7,23.1,23.7,Yes,Yes,
2014-11-30,PearceRAAF,11.3,29.3,0,NA,13,ENE,39,NNE,WSW,17,24,51,52,1009.6,1007,NA,NA,24.5,25.6,No,No,
2014-12-13,PearceRAAF,11.4,28.7,NA,NA,13,WSW,43,ESE,SW,19,30,47,37,1018.7,1014.7,NA,NA,19.8,25.6,NA,NA,
2014-12-20,PearceRAAF,18.7,29.4,NA,NA,13,WSW,50,W,SW,19,30,62,50,1008.1,1008.4,NA,NA,25.8,27.9,NA,NA,
2015-01-06,PearceRAAF,19.3,38.2,0,NA,12,WSW,50,S,S,7,35,63,24,1009,1006.5,NA,NA,28,34.7,No,No,
2015-01-17,PearceRAAF,12.7,39.9,0,NA,12,ENE,54,ESE,NNE,28,7,36,19,1011.6,1006.8,NA,NA,27.1,38.1,No,No,
2015-01-23,PearceRAAF,16.3,34,0,NA,13,SW,41,ESE,SW,17,31,49,27,1015.1,1012.2,4,NA,23.6,31.6,No,No,
2015-01-29,PearceRAAF,18.9,38.7,0,NA,7,S,44,E,SSW,20,31,16,25,1008.8,1006.5,6,2,33.7,35.9,No,Yes,
2015-02-09,PearceRAAF,18.7,36.7,0,NA,12,NNW,50,SSW,SW,11,15,72,26,1018.4,1016.9,0,0,25.2,35.8,No,No,
2015-02-19,PearceRAAF,16.2,35.6,0,NA,12,WSW,39,WNW,SW,7,24,66,34,1014.5,1012.8,2,1,25.3,32.3,No,No,
2015-02-28,PearceRAAF,16.7,31.8,0,NA,12,SE,48,ESE,E,30,13,51,26,1016.2,1012.2,NA,NA,22.7,30.6,No,No,
2015-03-17,PearceRAAF,15.9,29.4,0.2,NA,10,WNW,44,NNW,WNW,17,30,72,59,1010.3,1007.8,3,6,23.4,26.2,No,Yes,
2015-03-25,PearceRAAF,12.8,29.5,0,NA,10,E,56,E,E,37,20,42,22,1024,1021.2,NA,1,19.8,28.2,No,No,
2015-03-29,PearceRAAF,8.9,33.2,0,NA,11,WSW,33,E,S,17,7,48,24,1019.9,1015.9,NA,NA,23.6,32.3,No,No,
2015-05-02,PearceRAAF,11.1,23.2,0,NA,8,E,35,E,SW,17,11,54,39,1017.2,1013.4,NA,8,16.8,21.5,No,No,
2015-05-03,PearceRAAF,9.4,23.5,0,NA,9,WSW,63,N,WNW,2,33,58,46,1014.2,1012,NA,8,16.5,23.3,No,Yes,
2015-06-08,PearceRAAF,4.8,21,0,NA,7,E,37,NA,ESE,0,11,94,52,1027.4,1025.1,3,2,12.9,20.3,No,No,
2015-06-24,PearceRAAF,4.4,19.9,0,NA,9,NNE,33,NNE,NNE,17,15,73,52,1030.3,1027.5,NA,0,12.3,18.7,No,No,
2015-06-26,PearceRAAF,6.3,20.7,0,NA,5,ESE,31,ENE,ESE,11,13,68,44,1028.5,1026.6,6,1,13.5,20,No,No,
2015-06-27,PearceRAAF,9.4,18.8,0,NA,9,E,46,E,E,31,17,79,53,1030.7,1028.1,NA,NA,12.5,18.7,No,No,
2015-07-04,PearceRAAF,8.3,21.3,1.8,NA,5,WSW,35,NE,WNW,7,19,99,67,1023,1020.7,8,NA,14.3,20.5,Yes,No,
2015-07-06,PearceRAAF,6.2,19.9,1.4,NA,4,NNW,31,N,NW,9,7,95,88,1022.6,1020.3,5,8,13.3,17.3,Yes,Yes,
2015-07-24,PearceRAAF,0.8,17.4,0.2,NA,8,S,31,NA,S,0,15,95,55,1028.3,1026.1,NA,1,5.9,15.4,No,No,
2015-08-03,PearceRAAF,1.1,17.2,0,NA,8,E,30,ESE,ESE,6,19,90,56,1035,1032.3,1,7,9.3,16.2,No,No,
2015-08-06,PearceRAAF,8.7,20.1,0,NA,4,NNE,33,NE,N,13,22,58,40,1020.9,1017.2,NA,5,12.7,19.2,No,Yes,
2015-08-10,PearceRAAF,6,18.8,1.6,NA,5,W,50,N,WSW,20,33,93,70,1021.3,1019.5,1,8,11.4,17.8,Yes,Yes,
2015-08-22,PearceRAAF,3.6,17.5,16.8,NA,8,NNW,50,NA,S,0,13,95,66,1018.4,1019,7,4,9.6,17.2,Yes,No,
2015-08-28,PearceRAAF,10.2,22.7,0,NA,7,NNE,39,N,W,19,24,80,74,1016.4,1014.2,3,8,17.8,20.1,No,Yes,
2015-09-04,PearceRAAF,3,20.8,0,NA,8,W,37,NNW,WNW,15,22,74,58,1018,1015.8,1,NA,13.2,19.1,No,Yes,
2015-09-14,PearceRAAF,5.4,18.4,0,NA,6,S,35,W,S,4,13,78,62,1027.7,1025.6,5,5,13.6,17.5,No,No,
2015-09-17,PearceRAAF,9.8,26.2,0,NA,11,NA,NA,W,NNW,7,7,46,31,1025.3,1021.4,0,NA,16.6,25.8,No,No,
2015-09-22,PearceRAAF,13,26,0,NA,11,ENE,50,ENE,NE,28,17,39,23,1026.9,1023.7,0,0,17.8,25.5,No,No,
2015-09-23,PearceRAAF,16.2,29.7,0,NA,11,NE,46,NNE,NNE,19,13,36,18,1024.7,1021.3,0,0,20.8,28.9,No,No,
